HouseSize_sqft,Bedrooms,Bathrooms,Age_Years,DistanceToCityCenter_km,LocalSchoolRating,SeasonSold,YearSold,Price
1495,3,2,9,9.156544825089366,2,4,2011,308995.7510054081
1987,4,2,49,11.01757801859274,2,4,2012,360693.6595784659
919,5,1,43,13.883212446688947,9,1,2018,358655.71475365746
2627,2,3,47,13.864170246332007,1,3,2017,373199.5023938347
591,2,3,86,14.286856825878182,1,4,2020,272766.93563044636
2020,4,2,5,15.026630128331565,10,4,2020,415829.0048264157
1428,3,3,87,12.48540970501601,1,4,2018,263908.9685119173
1649,3,3,23,11.7816291478653,3,2,2016,373874.5135944266
1713,5,3,84,19.71480717422241,2,3,2016,299995.3694458171
2962,4,2,94,13.918099152704144,3,2,2014,378444.15856817004
1448,2,2,57,5.774165010799807,5,1,2016,333689.90025171026
2457,5,1,63,0.6847657158876235,9,4,2013,468881.055612763
2580,5,2,93,8.794237538691736,2,1,2014,358772.35802652227
830,1,1,55,13.123710132407524,1,3,2010,224414.97626736556
1692,4,2,97,14.794750537251199,6,1,2020,352526.63225431467
2742,5,3,81,3.747629281982565,3,1,2013,423892.34976806544
1342,2,1,11,13.64710969175168,7,4,2012,332084.9227313278
2599,1,1,34,15.673430099637809,6,3,2011,373979.6291571253
1991,2,1,70,13.04368448045936,7,1,2011,327766.01828869554
1969,3,2,88,12.078627549898934,5,2,2017,351304.7040939047
2034,1,1,5,9.33594695598762,1,4,2010,290990.5905422304
2171,1,2,64,7.6999896794409715,3,2,2017,391006.32700872084
1522,5,1,79,13.92773159949014,3,4,2018,326093.5783690921
1869,3,2,59,12.916734748707603,7,1,2015,345001.17416352115
2185,5,1,67,8.364314766808636,3,4,2010,351027.38084934704
2088,4,3,28,22.7105317433494,5,1,2019,371626.2255985445
2174,2,3,37,2.451005457582366,4,2,2016,368375.9752379448
1640,2,1,91,8.83934373598839,4,1,2014,298893.96169365593
2316,5,2,21,6.1430139227830285,7,4,2018,462988.8182390711
2063,2,2,7,11.92087940668832,1,4,2016,343705.6995476433
1209,2,2,62,0.25518180890712294,7,4,2014,297385.84905503277
1734,4,3,95,16.34633136462464,8,2,2011,359575.6593851821
1552,3,3,96,15.027251675390392,3,3,2013,302610.2929328776
1545,1,3,12,11.336772187131263,3,2,2011,340691.7344231402
1761,5,2,26,8.448380420973015,4,1,2018,375781.7042884774
2306,5,2,17,13.581549252830076,6,1,2011,377226.96395739284
1686,4,2,17,11.643531993125459,7,2,2011,371657.6362426747
2112,4,1,76,14.760082726646539,1,2,2011,293690.1332591766
2030,1,1,85,9.387735932311271,4,1,2010,324560.8661764664
1610,3,1,61,9.092628988219658,7,1,2018,336207.09850816545
1827,5,3,13,15.388687088461031,2,1,2017,340489.0914771788
2432,4,3,10,13.168310106462046,1,3,2011,379063.67840516876
2074,5,2,85,9.129934423369214,1,3,2011,363563.8516297515
2274,2,1,99,11.839190966994483,10,2,2014,355378.2810421845
2636,5,2,16,10.924070838061244,6,2,2013,427288.5185094077
2217,3,1,50,12.336018464138812,5,3,2011,355108.03588743217
1039,3,1,95,16.347253617117964,1,4,2017,245614.83560100535
2135,5,2,13,8.250647983385312,10,3,2017,449144.92789846397
1690,2,2,56,6.777235340545049,3,2,2013,344185.77321523713
2905,3,1,92,11.368959626431002,7,3,2013,386027.9013307544
2199,4,1,5,7.317231229314865,9,4,2018,440618.0657182681
1701,5,3,56,5.445409682264816,9,2,2013,422538.3408891335
2283,2,2,3,14.967755136563284,6,1,2019,369822.22499990393
2045,4,2,10,8.563969101083654,3,2,2020,418392.0462205934
1141,5,2,73,0.6596857934618967,1,3,2018,331003.9713697519
2431,2,2,91,14.237078565750497,3,3,2012,324477.3439579712
1797,4,1,10,7.8092424718960665,10,4,2011,409818.2524669252
2710,3,3,98,12.889161443199624,2,3,2020,376914.695003764
1937,5,2,78,15.417206516739425,5,4,2017,366033.3365992022
2719,5,1,7,10.94823698505994,8,2,2012,452642.92181695235
2212,3,1,83,-0.17739714275588803,5,3,2011,364389.40586493077
2487,1,1,58,0.18164938069464398,1,2,2020,335237.6490446858
1754,4,1,20,6.637959071028671,3,1,2017,357222.37004541303
2176,3,1,64,9.715717000676165,5,1,2017,353911.3698057169
1136,5,2,92,16.000707937632086,7,4,2014,343577.28661252
1936,4,2,23,11.456668216593993,5,3,2018,388037.05697119376
1257,4,3,29,23.08636669485979,10,2,2020,394959.8689404697
1428,1,2,98,2.5428663117198713,5,2,2015,327354.4375301727
1554,5,1,96,10.60645915450041,7,3,2014,348762.4602071106
2330,2,3,83,7.772645566165638,8,2,2012,402838.381424159
1926,1,1,56,11.17318997970667,8,3,2016,328351.02922485326
2015,1,1,79,18.75837226888947,7,3,2018,306723.2819159974
1912,2,2,72,19.074569675831743,3,1,2013,337359.5139035312
2540,2,1,94,10.272301846482222,2,3,2020,332140.556227207
2002,1,2,16,14.30756944084395,1,2,2016,344143.65484473715
2124,4,1,58,11.077750003226459,6,3,2012,373075.63446709473
1714,3,3,30,4.623530483347947,9,1,2020,421026.20578115253
2574,3,1,63,10.071602011024295,3,1,2011,353213.3781943908
2612,1,2,47,7.4744529229424534,5,4,2020,379091.00935378775
1981,4,1,22,9.686152877532946,9,2,2010,397028.20605827
1707,2,2,69,5.73956557939853,9,3,2015,393784.92203375616
1192,1,2,29,10.77573509341235,7,2,2014,316088.0922346995
1565,5,3,54,11.528251264884453,4,2,2011,372872.5977323322
916,4,2,6,13.521265475104602,2,3,2012,312145.9270271154
1544,5,3,74,11.549299721838405,2,1,2018,358686.87598503433
2178,5,3,97,18.173044244146325,4,2,2012,373779.7542238003
1974,1,1,11,20.96101220042168,1,4,2016,314468.9924792368
3161,4,3,59,7.977341298742039,4,2,2010,441724.2338021288
1814,5,2,51,14.85033894341262,6,1,2016,358506.289228002
1775,4,2,26,20.57300088954168,6,4,2018,384184.24789509637
2531,3,3,11,14.980613301261576,7,4,2020,435085.46955542674
1036,5,1,12,13.586617469633943,5,4,2017,321985.5283972512
1259,5,3,71,0.8907154911481694,9,4,2016,365342.2666837684
2331,4,3,79,7.209620338570525,2,3,2019,354494.91538922046
1902,3,2,61,7.9394802501338075,2,3,2017,347942.3008808796
1913,5,1,28,16.9359535659317,4,3,2013,396951.5231755676
1531,1,1,34,6.34695229309286,4,4,2011,312570.98094433773
2119,4,1,59,9.573126600136534,4,1,2020,333942.28718281456
1595,4,1,28,14.201377270048797,1,2,2018,322876.21211995
2036,5,2,30,6.121503252248825,4,4,2012,414226.1650834169
1420,3,1,76,11.395448425286707,5,1,2020,345029.21350653394
1908,5,1,75,10.743867022505462,9,2,2013,409438.43548880937
3012,2,1,60,14.385550626259832,3,4,2016,369699.84420534334
1787,5,2,1,13.294245705636216,3,2,2011,391057.3087532787
1934,2,2,32,13.136460065625464,5,3,2017,343111.31944806426
1898,1,1,71,11.003925851958293,10,3,2019,369335.07392484683
2087,4,2,61,1.6202201456707623,6,3,2017,408909.2540275765
2234,4,3,58,10.698310638432478,3,1,2014,331056.5503197093
2128,3,1,39,10.27652092652611,1,3,2018,332477.05626201537
2139,5,2,48,13.832723758855822,10,1,2017,458919.03133810376
1909,1,1,31,7.8853582749863556,8,3,2010,347639.96892860235
2050,2,1,37,10.208995423647487,1,3,2018,274281.4004079686
1893,3,2,91,10.366804940844379,2,3,2014,314229.7977599673
1093,1,3,78,6.437226730075652,3,1,2018,309733.59454521496
3315,1,1,86,4.233611732942961,6,2,2018,399528.6150677988
2364,2,3,87,11.912704102475338,4,1,2019,360326.0516501711
1510,2,2,12,15.038815378257816,4,4,2019,317948.3329166997
2115,4,1,84,6.875450187884599,9,4,2012,361909.66913087893
1326,5,2,53,8.911162377280192,6,1,2017,362544.26764859364
1752,3,2,75,14.147746101125774,2,1,2016,310781.66245134355
1259,5,2,12,14.633542365048571,7,2,2016,395366.6034583121
1974,3,2,38,11.15712734156154,3,1,2019,361354.8970100943
1209,1,1,22,12.071007997150282,9,3,2011,319517.7141436132
2194,2,3,91,12.660249192429188,6,2,2011,369662.40782102937
2341,2,3,13,13.55516990130863,8,1,2011,427803.269675612
1586,1,1,16,4.642903041439599,1,1,2020,266374.74184087216
2080,1,1,23,19.5860519452065,2,4,2011,305531.3438559824
1560,3,3,57,11.37001951221379,6,2,2013,362331.26789199293
2255,1,3,62,13.64916056420321,3,4,2016,344833.4655507342
1655,3,1,33,6.190978756324349,1,1,2011,319373.8302655525
2394,5,2,50,9.070496524121664,6,2,2014,415196.51412253996
1094,2,1,85,11.884918504632978,5,3,2016,282128.81199154066
1497,2,3,9,0.97796138751462,9,1,2018,409709.442929495
1445,2,2,71,5.494299743990649,6,1,2017,328791.1419354102
2101,5,3,20,6.373572606114518,5,4,2018,426867.29885461443
2277,5,2,36,3.60681647721104,1,3,2016,373012.46442495036
2140,4,3,6,10.53041355129171,1,1,2012,378155.84328114503
1745,3,2,89,9.629586689669052,1,4,2010,303088.4079057723
602,3,1,12,17.11853655010387,7,4,2019,267800.9397637056
2019,4,1,79,4.39662216227002,6,1,2016,352636.6016502354
2394,2,2,29,11.173741892040916,5,2,2020,369902.8149940808
3340,3,2,30,5.599550063394267,4,1,2015,421806.14827364194
1787,3,1,4,1.4142994846622958,8,3,2011,388631.2018927068
1667,2,1,31,12.939019270047359,8,1,2010,327104.3166126098
2160,1,2,15,13.352994696673987,5,2,2019,360938.00517414516
1871,1,2,72,12.760593426224979,4,4,2013,321415.9284606392
2637,4,1,21,3.4175193034815496,2,3,2013,409940.88863835897
1595,5,3,63,10.417936826922388,7,3,2015,432815.52572632756
1875,3,1,43,12.986802398664997,5,3,2020,307692.1861359441
2438,3,2,39,14.760801117620623,3,3,2014,352960.92772949446
2154,4,2,36,13.141473595438033,9,2,2018,412344.39842999156
2580,4,3,77,14.825670621822262,9,2,2017,435439.7293781603
1781,3,1,15,15.336899207531498,10,2,2018,398503.86304105324
2631,2,2,42,10.524325165393066,8,2,2019,401823.2240300586
1168,2,1,83,12.492650960778361,1,4,2016,196853.78109218727
1188,5,2,62,14.998385484535193,3,1,2018,338093.70159937866
2639,3,3,14,11.950627691337985,2,2,2012,414052.6814121191
2003,3,1,43,15.994987408277465,4,1,2018,353919.6788753109
2460,3,1,89,14.372481641991143,2,3,2011,320834.47966634645
2049,3,3,8,6.8377430302456705,8,4,2018,437635.49712605367
1996,4,2,64,3.4700004713238517,1,4,2015,302336.8743362422
1335,1,2,98,10.096537646130653,4,1,2013,258245.99948671725
1986,3,1,43,4.094347683806752,5,1,2020,382590.8004041837
2680,1,3,19,10.415629089396248,10,1,2011,449702.6485581024
2028,2,1,69,9.962988019996743,4,4,2019,361322.6377197515
2341,5,1,73,16.504556187082784,8,2,2012,373551.32816906145
2327,2,2,32,12.525313331417752,2,4,2014,404867.6286802584
1493,3,2,79,14.889676041435486,9,2,2018,406167.88674379233
2428,2,2,99,7.552025587756137,2,3,2016,317449.5666548385
1843,4,2,5,17.648341371438157,2,2,2020,348912.98904317286
1870,1,2,82,14.468240480612192,2,1,2020,319071.7977782221
3048,3,3,30,12.13719114041693,10,2,2012,469007.26505904505
2298,4,1,65,0.9672029688272552,8,2,2013,395120.6521654083
1680,1,3,17,15.893698880026253,3,4,2020,323942.2122281217
2032,4,1,27,18.866675285021635,10,1,2011,390107.746227452
2018,2,2,67,10.056431115801594,10,3,2017,389702.8900488272
2843,3,3,64,10.158743788118963,8,2,2015,433518.91696890944
2019,2,1,79,7.416614464830156,7,3,2012,303247.4543438562
3103,5,2,44,1.84132300111143,10,1,2014,520130.44627360336
1351,3,2,57,7.189530949259071,4,2,2014,355847.3673057709
1983,2,3,46,18.297097494291044,7,4,2010,389100.82184718794
1618,3,3,65,15.395056812067683,8,3,2014,374520.19481245347
1752,1,3,51,6.1364566993450955,6,4,2015,340246.40393956285
1763,3,2,35,7.108064391382802,6,3,2019,362304.6512452216
1644,3,1,0,20.67541004465065,3,1,2019,352307.7728473848
2865,1,1,38,4.899223887365567,5,2,2020,396309.1732485093
2711,2,3,86,6.422872397116276,10,3,2020,440232.7552704029
2201,3,1,89,7.852091772041417,2,4,2020,328653.53234155267
1762,4,2,74,3.2099497047924714,5,3,2011,379139.89638517465
1658,3,1,0,7.312448645774779,5,3,2012,378837.3698851596
2370,2,2,74,7.388458362634874,7,3,2019,393899.65505602444
2150,1,3,87,5.48875062267866,4,3,2014,338546.2854818211
1927,2,1,73,16.639855846539547,6,3,2012,359897.6931958938
2270,5,2,13,4.165853575394456,9,3,2014,445135.77260231815
2445,3,3,77,9.290370381965598,4,4,2014,364084.4104696708
1922,3,3,70,5.6149941863404464,6,3,2017,367209.26381256006
1606,1,3,22,8.950130193132376,9,3,2019,363525.4528866571
1339,3,3,42,5.382675017210237,10,3,2018,407238.8432925037
2125,4,1,21,10.379473159200462,1,2,2017,348099.26358879684
3083,4,2,59,11.607315436514913,8,1,2012,469615.6891405568
1444,2,1,99,17.010909369006953,1,1,2010,199761.54903116834
2549,1,2,26,7.057025077188628,4,1,2012,383610.8760535039
1662,5,3,55,18.089133617839902,3,4,2010,351373.3902303532
1762,2,1,1,5.965108666800318,4,4,2020,341722.80479980464
2457,1,3,38,8.809904597755544,7,4,2018,385226.64594484644
1872,1,2,50,18.82369876220898,9,3,2012,362648.8200047187
2124,2,3,18,24.514708142526715,9,1,2017,394391.0671615176
2114,2,1,61,18.42968276978666,10,3,2015,402163.7983986487
1663,3,1,70,8.88204110048066,1,2,2012,304809.275720935
2447,5,2,75,12.574376181647303,10,1,2018,451904.2148807241
1969,4,2,66,13.413184406064449,1,2,2017,295229.6512122967
1305,3,1,62,11.727119095202358,9,2,2012,357235.6674487628
1553,1,1,4,4.960767254664287,4,3,2016,343516.8874111125
441,5,1,71,11.172912335376735,3,1,2014,256250.71419590642
2025,5,1,77,7.470771653735223,9,2,2011,388550.4587625481
2652,2,2,60,5.15793643145,5,1,2017,367787.0328305683
1476,5,1,99,8.443153793645031,6,2,2010,322705.6196760438
2292,5,2,70,11.576657353222124,1,2,2013,367315.85537693586
2215,1,1,6,15.00691572830324,1,3,2020,312356.24844220106
1624,3,1,49,8.730358449945419,7,1,2020,349691.95962550363
2768,5,3,45,9.606950991233715,10,3,2013,532205.552924347
1863,2,3,95,14.019646397924372,8,3,2019,341054.39507000754
3005,3,1,71,10.354359352376811,8,3,2014,420038.3673612929
1182,2,2,75,11.907757879446304,7,3,2013,295015.9462206123
1865,5,1,73,10.38984236096971,9,3,2010,353650.4495918421
1924,3,3,13,11.013658441198446,1,2,2016,377672.23287484015
1979,5,1,72,4.604877703660507,2,1,2019,331207.6750997404
2358,1,3,93,10.61163343082428,3,1,2020,371775.93716980744
3699,3,1,68,17.13931191042648,5,3,2011,430167.95578444743
2227,2,1,64,10.844957157071654,4,1,2019,319789.00030865736
2012,1,2,64,5.8312452908114025,4,2,2012,317229.61555257416
1451,4,3,56,17.38265018726351,8,3,2014,390579.5100158781
1054,2,3,61,13.606858388943794,8,4,2017,316534.99336167536
2585,5,3,19,13.838138811336773,7,4,2019,435292.7456688929
1726,2,2,74,13.702611444862168,1,2,2017,259213.25199734978
3302,4,1,25,4.368148019275074,10,2,2011,495699.6262762358
2434,2,2,43,13.23902485975412,4,4,2018,352768.5127877409
2170,1,1,66,16.923152290882715,1,3,2015,298771.1723013705
2197,2,2,69,7.598991373274815,5,2,2018,331706.10271481134
2201,3,2,61,0.35693134806619753,3,4,2013,330426.5064337302
1652,4,3,44,11.827857773190688,3,3,2012,372167.5456831468
1124,2,2,10,10.163738237647001,4,2,2014,319866.0016729542
1724,4,1,71,2.261922433202229,2,1,2014,305874.02120512695
1990,1,2,92,13.026892779067609,7,1,2013,326744.02462537494
1676,3,2,73,12.651461795329718,4,1,2016,316990.7513030482
1356,5,1,33,2.669304333541792,5,3,2017,394316.06708914763
1625,2,3,87,19.44653611189327,2,2,2014,304612.09701010375
2517,1,1,45,13.755605953902407,6,4,2018,365374.24418317626
2374,4,1,80,0.5486990165641448,9,2,2016,390081.5685014377
2085,4,1,31,14.09432032792553,8,1,2016,409391.90965156775
2293,1,2,74,13.949130352088428,8,1,2017,344654.85699426243
1434,2,2,97,17.075040321429306,2,3,2013,282498.6575845587
1602,5,1,87,6.880620640708825,4,4,2019,337201.2765670067
2155,2,1,4,14.166515266701488,8,3,2015,410934.2593581329
1497,3,3,62,8.816740473183437,1,4,2014,278663.0349402371
2054,2,2,28,7.217576149306112,8,2,2010,418027.31070054305
1368,3,2,47,5.674967499133044,3,3,2018,330301.2082696351
1175,4,2,97,0.4842839701316102,8,3,2011,328679.38670733117
2368,3,2,15,12.702120012652145,6,3,2015,363013.6925195479
2513,5,1,24,8.634754587424212,7,1,2017,417890.4164491559
1684,1,1,71,-3.6505890738528297,2,1,2012,297087.1649636965
1239,3,3,28,10.376775999278317,1,4,2014,290170.229545832
895,2,2,51,15.789234257297872,6,2,2016,284440.7335805542
2921,3,2,45,3.465072704320365,3,3,2013,378815.72217419645
2055,4,1,24,6.4370045904410365,4,1,2014,362617.7238795161
